CODIGO;A„O ESCOLAR;GRADO;ASIGNATURA;NUMERO DE PERIODO;RESULTADO
20032029;2017-2018;12;Filosofia;2;90
20032029;2017-2018;12;Filosofia;3;95
20032029;2017-2018;12;Filosofia;4;89
20032029;2017-2018;12;Ingles;1;100
20032029;2017-2018;12;Ingles;2;100
20032029;2017-2018;12;Ingles;3;100
20032029;2017-2018;12;Ingles;4;100
20032029;2017-2018;12;Disciplina;1;100
20032029;2017-2018;12;Disciplina;2;94
20032029;2017-2018;12;Disciplina;3;98
20032029;2017-2018;12;Disciplina;4;98
20032034;2017-2018;12;Matematicas;1;83
20032034;2017-2018;12;Matematicas;2;75
20032034;2017-2018;12;Matematicas;3;87
20032034;2017-2018;12;Matematicas;4;83
20032034;2017-2018;12;Fisica;1;90
20032034;2017-2018;12;Fisica;2;95
20032034;2017-2018;12;Fisica;3;91
20032034;2017-2018;12;Fisica;4;89
20032034;2017-2018;12;Quimica;1;80
20032034;2017-2018;12;Quimica;2;78
20032034;2017-2018;12;Quimica;3;86
20032034;2017-2018;12;Quimica;4;81
20032034;2017-2018;12;Ciencias Sociales;1;88
20032034;2017-2018;12;Ciencias Sociales;2;90
20032034;2017-2018;12;Ciencias Sociales;3;85
20032034;2017-2018;12;Ciencias Sociales;4;87
20032034;2017-2018;12;Economia;1;95
20032034;2017-2018;12;Economia;2;73
20032034;2017-2018;12;Economia;3;95
20032034;2017-2018;12;Economia;4;76
20032034;2017-2018;12;Espa–ol;1;87
20032034;2017-2018;12;Espa–ol;2;82
20032034;2017-2018;12;Espa–ol;3;82
20032034;2017-2018;12;Espa–ol;4;82
20032034;2017-2018;12;Estadistica;1;97
20032034;2017-2018;12;Estadistica;2;77
20032034;2017-2018;12;Estadistica;3;90
20032034;2017-2018;12;Estadistica;4;83
20032034;2017-2018;12;Filosofia;1;90
20032034;2017-2018;12;Filosofia;2;89
20032034;2017-2018;12;Filosofia;3;88
20032034;2017-2018;12;Filosofia;4;91
20032034;2017-2018;12;Ingles;1;84
20032034;2017-2018;12;Ingles;2;86
20032034;2017-2018;12;Ingles;3;87
20032034;2017-2018;12;Ingles;4;84
20032034;2017-2018;12;Disciplina;1;100
20032034;2017-2018;12;Disciplina;2;100
20032034;2017-2018;12;Disciplina;3;90
20032034;2017-2018;12;Disciplina;4;98
20032036;2017-2018;12;Matematicas;1;80
20032036;2017-2018;12;Matematicas;2;73
20032036;2017-2018;12;Matematicas;3;81
20032036;2017-2018;12;Matematicas;4;82
20032036;2017-2018;12;Fisica;1;75
20032036;2017-2018;12;Fisica;2;84
20032036;2017-2018;12;Fisica;3;82
20032036;2017-2018;12;Fisica;4;74
20032036;2017-2018;12;Quimica;1;80
20032036;2017-2018;12;Quimica;2;60
20032036;2017-2018;12;Quimica;3;74
20032036;2017-2018;12;Quimica;4;79
20032036;2017-2018;12;Ciencias Sociales;1;92
20032036;2017-2018;12;Ciencias Sociales;2;73
20032036;2017-2018;12;Ciencias Sociales;3;89
20032036;2017-2018;12;Ciencias Sociales;4;80
20032036;2017-2018;12;Economia;1;90
20032036;2017-2018;12;Economia;2;86
20032036;2017-2018;12;Economia;3;72
20032036;2017-2018;12;Economia;4;80
20032036;2017-2018;12;Espa–ol;1;84
20032036;2017-2018;12;Espa–ol;2;70
20032036;2017-2018;12;Espa–ol;3;76
20032036;2017-2018;12;Espa–ol;4;81
20032036;2017-2018;12;Estadistica;1;85
20032036;2017-2018;12;Estadistica;2;55
20032036;2017-2018;12;Estadistica;3;49
20032036;2017-2018;12;Estadistica;4;73
20032036;2017-2018;12;Filosofia;1;89
20032036;2017-2018;12;Filosofia;2;83
20032036;2017-2018;12;Filosofia;3;76
20032036;2017-2018;12;Filosofia;4;78
20032036;2017-2018;12;Ingles;1;71
20032036;2017-2018;12;Ingles;2;88
20032036;2017-2018;12;Ingles;3;73
20032036;2017-2018;12;Ingles;4;88
20032036;2017-2018;12;Disciplina;1;90
20032036;2017-2018;12;Disciplina;2;85
20032036;2017-2018;12;Disciplina;3;92
20032036;2017-2018;12;Disciplina;4;95
20032039;2017-2018;12;Matematicas;1;83
20032039;2017-2018;12;Matematicas;2;79
20032039;2017-2018;12;Matematicas;3;83
20032039;2017-2018;12;Matematicas;4;73
20032039;2017-2018;12;Fisica;1;83
20032039;2017-2018;12;Fisica;2;75
20032039;2017-2018;12;Fisica;3;84
20032039;2017-2018;12;Fisica;4;87
20032039;2017-2018;12;Quimica;1;79
20032039;2017-2018;12;Quimica;2;70
20032039;2017-2018;12;Quimica;3;86
20032039;2017-2018;12;Quimica;4;80
20032039;2017-2018;12;Ciencias Sociales;1;95
20032039;2017-2018;12;Ciencias Sociales;2;82
20032039;2017-2018;12;Ciencias Sociales;3;89
20032039;2017-2018;12;Ciencias Sociales;4;78
20032039;2017-2018;12;Economia;1;95
20032039;2017-2018;12;Economia;2;71
20032039;2017-2018;12;Economia;3;93
20032039;2017-2018;12;Economia;4;69
20032039;2017-2018;12;Espa–ol;1;89
20032039;2017-2018;12;Espa–ol;2;76
20032039;2017-2018;12;Espa–ol;3;86
20032039;2017-2018;12;Espa–ol;4;86
20032039;2017-2018;12;Estadistica;1;92
20032039;2017-2018;12;Estadistica;2;85
20032039;2017-2018;12;Estadistica;3;78
20032039;2017-2018;12;Estadistica;4;87
20032039;2017-2018;12;Filosofia;1;90
20032039;2017-2018;12;Filosofia;2;90
20032039;2017-2018;12;Filosofia;3;92
20032039;2017-2018;12;Filosofia;4;88
20032039;2017-2018;12;Ingles;1;100
20032039;2017-2018;12;Ingles;2;100
20032039;2017-2018;12;Ingles;3;100
20032039;2017-2018;12;Ingles;4;100
20032039;2017-2018;12;Disciplina;1;97
20032039;2017-2018;12;Disciplina;2;94
20032039;2017-2018;12;Disciplina;3;95
20032039;2017-2018;12;Disciplina;4;97
20032040;2017-2018;12;Matematicas;1;90
20032040;2017-2018;12;Matematicas;2;78
20032040;2017-2018;12;Matematicas;3;80
20032040;2017-2018;12;Matematicas;4;84
20032040;2017-2018;12;Fisica;1;95
20032040;2017-2018;12;Fisica;2;100
20032040;2017-2018;12;Fisica;3;94
20032040;2017-2018;12;Fisica;4;84
20032040;2017-2018;12;Quimica;1;81
20032040;2017-2018;12;Quimica;2;77
20032040;2017-2018;12;Quimica;3;85
20032040;2017-2018;12;Quimica;4;83
20032040;2017-2018;12;Ciencias Sociales;1;89
20032040;2017-2018;12;Ciencias Sociales;2;92
20032040;2017-2018;12;Ciencias Sociales;3;86
20032040;2017-2018;12;Ciencias Sociales;4;91
20032040;2017-2018;12;Economia;1;97
20032040;2017-2018;12;Economia;2;85
20032040;2017-2018;12;Economia;3;91
20032040;2017-2018;12;Economia;4;92
20032040;2017-2018;12;Espa–ol;1;88
20032040;2017-2018;12;Espa–ol;2;82
20032040;2017-2018;12;Espa–ol;3;84
20032040;2017-2018;12;Espa–ol;4;86
20032040;2017-2018;12;Estadistica;1;96
20032040;2017-2018;12;Estadistica;2;87
20032040;2017-2018;12;Estadistica;3;81
20032040;2017-2018;12;Estadistica;4;86
20032040;2017-2018;12;Filosofia;1;93
20032040;2017-2018;12;Filosofia;2;93
20032040;2017-2018;12;Filosofia;3;91
20032040;2017-2018;12;Filosofia;4;93
20032040;2017-2018;12;Ingles;1;95
20032040;2017-2018;12;Ingles;2;83
20032040;2017-2018;12;Ingles;3;94
20032040;2017-2018;12;Ingles;4;94
20032040;2017-2018;12;Disciplina;1;88
20032040;2017-2018;12;Disciplina;2;94
20032040;2017-2018;12;Disciplina;3;92
20032040;2017-2018;12;Disciplina;4;97
20032041;2017-2018;12;Matematicas;1;81
20032041;2017-2018;12;Matematicas;2;77
20032041;2017-2018;12;Matematicas;3;81
20032041;2017-2018;12;Matematicas;4;81
20032041;2017-2018;12;Fisica;1;81
20032041;2017-2018;12;Fisica;2;88
20032041;2017-2018;12;Fisica;3;84
20032041;2017-2018;12;Fisica;4;89
20032041;2017-2018;12;Quimica;1;77
20032041;2017-2018;12;Quimica;2;80
20032041;2017-2018;12;Quimica;3;87
20032041;2017-2018;12;Quimica;4;76
20032041;2017-2018;12;Ciencias Sociales;1;90
20032041;2017-2018;12;Ciencias Sociales;2;93
20032041;2017-2018;12;Ciencias Sociales;3;87
20032041;2017-2018;12;Ciencias Sociales;4;85
20032041;2017-2018;12;Economia;1;99
20032041;2017-2018;12;Economia;2;84
20032041;2017-2018;12;Economia;3;96
20032041;2017-2018;12;Economia;4;89
20032041;2017-2018;12;Espa–ol;1;89
20032041;2017-2018;12;Espa–ol;2;89
20032041;2017-2018;12;Espa–ol;3;86
20032041;2017-2018;12;Espa–ol;4;90
20032041;2017-2018;12;Estadistica;1;95
20032041;2017-2018;12;Estadistica;2;89
20032041;2017-2018;12;Estadistica;3;70
20032041;2017-2018;12;Estadistica;4;74
20032041;2017-2018;12;Filosofia;1;95
20032041;2017-2018;12;Filosofia;2;91
20032041;2017-2018;12;Filosofia;3;91
20032041;2017-2018;12;Filosofia;4;92
20032041;2017-2018;12;Ingles;1;96
20032041;2017-2018;12;Ingles;2;100
20032041;2017-2018;12;Ingles;3;100
20032041;2017-2018;12;Ingles;4;100
20032041;2017-2018;12;Disciplina;1;98
20032041;2017-2018;12;Disciplina;2;93
20032041;2017-2018;12;Disciplina;3;96
20032041;2017-2018;12;Disciplina;4;95
20032043;2017-2018;12;Matematicas;1;87
20032043;2017-2018;12;Matematicas;2;73
20032043;2017-2018;12;Matematicas;3;81
20032043;2017-2018;12;Matematicas;4;82
20032043;2017-2018;12;Fisica;1;74
20032043;2017-2018;12;Fisica;2;89
20032043;2017-2018;12;Fisica;3;94
20032043;2017-2018;12;Fisica;4;77
20032043;2017-2018;12;Quimica;1;79
20032043;2017-2018;12;Quimica;2;84
20032043;2017-2018;12;Quimica;3;91
20032043;2017-2018;12;Quimica;4;89
20032043;2017-2018;12;Ciencias Sociales;1;88
20032043;2017-2018;12;Ciencias Sociales;2;89
20032043;2017-2018;12;Ciencias Sociales;3;88
20032043;2017-2018;12;Ciencias Sociales;4;85
20032043;2017-2018;12;Economia;1;93
20032043;2017-2018;12;Economia;2;82
20032043;2017-2018;12;Economia;3;93
20032043;2017-2018;12;Economia;4;82
20032043;2017-2018;12;Espa–ol;1;90
20032043;2017-2018;12;Espa–ol;2;83
20032043;2017-2018;12;Espa–ol;3;78
20032043;2017-2018;12;Espa–ol;4;89
20032043;2017-2018;12;Estadistica;1;93
20032043;2017-2018;12;Estadistica;2;77
20032043;2017-2018;12;Estadistica;3;79
20032043;2017-2018;12;Estadistica;4;93
20032043;2017-2018;12;Filosofia;1;98
20032043;2017-2018;12;Filosofia;2;97
20032043;2017-2018;12;Filosofia;3;92
20032043;2017-2018;12;Filosofia;4;96
20032043;2017-2018;12;Ingles;1;93
20032043;2017-2018;12;Ingles;2;92
20032043;2017-2018;12;Ingles;3;93
20032043;2017-2018;12;Ingles;4;87
20032043;2017-2018;12;Disciplina;1;95
20032043;2017-2018;12;Disciplina;2;89
20032043;2017-2018;12;Disciplina;3;99
20032043;2017-2018;12;Disciplina;4;92
20032044;2017-2018;12;Matematicas;1;77
20032044;2017-2018;12;Matematicas;2;68
20032044;2017-2018;12;Matematicas;3;78
20032044;2017-2018;12;Matematicas;4;81
20032044;2017-2018;12;Fisica;1;74
20032044;2017-2018;12;Fisica;2;74
20032044;2017-2018;12;Fisica;3;84
20032044;2017-2018;12;Fisica;4;83
20032044;2017-2018;12;Quimica;1;73
20032044;2017-2018;12;Quimica;2;73
20032044;2017-2018;12;Quimica;3;85
20032044;2017-2018;12;Quimica;4;80
20032044;2017-2018;12;Ciencias Sociales;1;94
20032044;2017-2018;12;Ciencias Sociales;2;89
20032044;2017-2018;12;Ciencias Sociales;3;90
20032044;2017-2018;12;Ciencias Sociales;4;94
20032044;2017-2018;12;Economia;1;91
20032044;2017-2018;12;Economia;2;84
20032044;2017-2018;12;Economia;3;86
20032044;2017-2018;12;Economia;4;88
20032044;2017-2018;12;Espa–ol;1;88
20032044;2017-2018;12;Espa–ol;2;82
20032044;2017-2018;12;Espa–ol;3;86
20032044;2017-2018;12;Espa–ol;4;89
20032044;2017-2018;12;Estadistica;1;91
20032044;2017-2018;12;Estadistica;2;69
20032044;2017-2018;12;Estadistica;3;91
20032044;2017-2018;12;Estadistica;4;88
20032044;2017-2018;12;Filosofia;1;92
20032044;2017-2018;12;Filosofia;2;93
20032044;2017-2018;12;Filosofia;3;94
20032044;2017-2018;12;Filosofia;4;86
20032044;2017-2018;12;Ingles;1;100
20032044;2017-2018;12;Ingles;2;100
20032044;2017-2018;12;Ingles;3;100
20032044;2017-2018;12;Ingles;4;100
20032044;2017-2018;12;Disciplina;1;94
20032044;2017-2018;12;Disciplina;2;84
20032044;2017-2018;12;Disciplina;3;88
20032044;2017-2018;12;Disciplina;4;94
20032046;2017-2018;12;Matematicas;1;80
20032046;2017-2018;12;Matematicas;2;63
20032046;2017-2018;12;Matematicas;3;73
20032046;2017-2018;12;Matematicas;4;87
20032046;2017-2018;12;Fisica;1;73
20032046;2017-2018;12;Fisica;2;67
20032046;2017-2018;12;Fisica;3;84
20032046;2017-2018;12;Fisica;4;64
20032046;2017-2018;12;Quimica;1;80
20032046;2017-2018;12;Quimica;2;67
20032046;2017-2018;12;Quimica;3;85
20032046;2017-2018;12;Quimica;4;82
20032046;2017-2018;12;Ciencias Sociales;1;84
20032046;2017-2018;12;Ciencias Sociales;2;74
20032046;2017-2018;12;Ciencias Sociales;3;85
20032046;2017-2018;12;Ciencias Sociales;4;89
20032046;2017-2018;12;Economia;1;94
20032046;2017-2018;12;Economia;2;85
20032046;2017-2018;12;Economia;3;74
20032046;2017-2018;12;Economia;4;76
20032046;2017-2018;12;Espa–ol;1;77
20032046;2017-2018;12;Espa–ol;2;63
20032046;2017-2018;12;Espa–ol;3;65
20032046;2017-2018;12;Espa–ol;4;86
20032046;2017-2018;12;Estadistica;1;93
20032046;2017-2018;12;Estadistica;2;75
20032046;2017-2018;12;Estadistica;3;74
20032046;2017-2018;12;Estadistica;4;75
20032046;2017-2018;12;Filosofia;1;79
20032046;2017-2018;12;Filosofia;2;77
20032046;2017-2018;12;Filosofia;3;89
20032046;2017-2018;12;Filosofia;4;77
20032046;2017-2018;12;Ingles;1;84
20032046;2017-2018;12;Ingles;2;87
20032046;2017-2018;12;Ingles;3;100
20032046;2017-2018;12;Ingles;4;89
20032046;2017-2018;12;Disciplina;1;53
20032046;2017-2018;12;Disciplina;2;34
20032046;2017-2018;12;Disciplina;3;97
20032046;2017-2018;12;Disciplina;4;89
20032052;2017-2018;12;Matematicas;1;87
20032052;2017-2018;12;Matematicas;2;73
20032052;2017-2018;12;Matematicas;3;78
20032052;2017-2018;12;Matematicas;4;78
20032052;2017-2018;12;Fisica;1;77
20032052;2017-2018;12;Fisica;2;80
20032052;2017-2018;12;Fisica;3;81
20032052;2017-2018;12;Fisica;4;71
20032052;2017-2018;12;Quimica;1;83
20032052;2017-2018;12;Quimica;2;77
20032052;2017-2018;12;Quimica;3;86
20032052;2017-2018;12;Quimica;4;76
20032052;2017-2018;12;Ciencias Sociales;1;82
20032052;2017-2018;12;Ciencias Sociales;2;81
20032052;2017-2018;12;Ciencias Sociales;3;87
20032052;2017-2018;12;Ciencias Sociales;4;73
20032052;2017-2018;12;Economia;1;88
20032052;2017-2018;12;Economia;2;73
20032052;2017-2018;12;Economia;3;90
20032052;2017-2018;12;Economia;4;85
20032052;2017-2018;12;Espa–ol;1;85
20032052;2017-2018;12;Espa–ol;2;79
20032052;2017-2018;12;Espa–ol;3;76
20032052;2017-2018;12;Espa–ol;4;81
20032052;2017-2018;12;Estadistica;1;78
20032052;2017-2018;12;Estadistica;2;78
20032052;2017-2018;12;Estadistica;3;71
20032052;2017-2018;12;Estadistica;4;75
20032052;2017-2018;12;Filosofia;1;80
20032052;2017-2018;12;Filosofia;2;81
20032052;2017-2018;12;Filosofia;3;76
20032052;2017-2018;12;Filosofia;4;78
20032052;2017-2018;12;Ingles;1;75
20032052;2017-2018;12;Ingles;2;80
20032052;2017-2018;12;Ingles;3;79
20032052;2017-2018;12;Ingles;4;89
20032052;2017-2018;12;Disciplina;1;85
20032052;2017-2018;12;Disciplina;2;79
20032052;2017-2018;12;Disciplina;3;76
20032052;2017-2018;12;Disciplina;4;90
20032054;2017-2018;12;Matematicas;1;84
20032054;2017-2018;12;Matematicas;2;73
20032054;2017-2018;12;Matematicas;3;85
20032054;2017-2018;12;Matematicas;4;76
20032054;2017-2018;12;Fisica;1;76
20032054;2017-2018;12;Fisica;2;78
20032054;2017-2018;12;Fisica;3;83
20032054;2017-2018;12;Fisica;4;78
20032054;2017-2018;12;Quimica;1;83
20032054;2017-2018;12;Quimica;2;70
20032054;2017-2018;12;Quimica;3;90
20032054;2017-2018;12;Quimica;4;74
20032054;2017-2018;12;Ciencias Sociales;1;86
20032054;2017-2018;12;Ciencias Sociales;2;89
20032054;2017-2018;12;Ciencias Sociales;3;90
20032054;2017-2018;12;Ciencias Sociales;4;79
20032054;2017-2018;12;Economia;1;92
20032054;2017-2018;12;Economia;2;85
20032054;2017-2018;12;Economia;3;53
20032054;2017-2018;12;Economia;4;83
20032054;2017-2018;12;Espa–ol;1;84
20032054;2017-2018;12;Espa–ol;2;80
20032054;2017-2018;12;Espa–ol;3;78
20032054;2017-2018;12;Espa–ol;4;81
20032054;2017-2018;12;Estadistica;1;92
20032054;2017-2018;12;Estadistica;2;74
20032054;2017-2018;12;Estadistica;3;72
20032054;2017-2018;12;Estadistica;4;69
20032054;2017-2018;12;Filosofia;1;73
20032054;2017-2018;12;Filosofia;2;83
20032054;2017-2018;12;Filosofia;3;83
20032054;2017-2018;12;Filosofia;4;80
20032054;2017-2018;12;Ingles;1;80
20032054;2017-2018;12;Ingles;2;82
20032054;2017-2018;12;Ingles;3;76
20032054;2017-2018;12;Ingles;4;93
20032054;2017-2018;12;Disciplina;1;99
20032054;2017-2018;12;Disciplina;2;89
20032054;2017-2018;12;Disciplina;3;83
20032054;2017-2018;12;Disciplina;4;89
20032055;2017-2018;12;Matematicas;1;83
20032055;2017-2018;12;Matematicas;2;72
20032055;2017-2018;12;Matematicas;3;78
20032055;2017-2018;12;Matematicas;4;78
20032055;2017-2018;12;Fisica;1;65
20032055;2017-2018;12;Fisica;2;79
20032055;2017-2018;12;Fisica;3;79
20032055;2017-2018;12;Fisica;4;70
20032055;2017-2018;12;Quimica;1;78
20032055;2017-2018;12;Quimica;2;63
20032055;2017-2018;12;Quimica;3;88
20032055;2017-2018;12;Quimica;4;76
20032055;2017-2018;12;Ciencias Sociales;1;82
20032055;2017-2018;12;Ciencias Sociales;2;84
20032055;2017-2018;12;Ciencias Sociales;3;92
20032055;2017-2018;12;Ciencias Sociales;4;82
20032055;2017-2018;12;Economia;1;91
20032055;2017-2018;12;Economia;2;85
20032055;2017-2018;12;Economia;3;64
20032055;2017-2018;12;Economia;4;88
20032055;2017-2018;12;Espa–ol;1;86
20032055;2017-2018;12;Espa–ol;2;76
20032055;2017-2018;12;Espa–ol;3;78
20032055;2017-2018;12;Espa–ol;4;77
20032055;2017-2018;12;Estadistica;1;92
20032055;2017-2018;12;Estadistica;2;72
20032055;2017-2018;12;Estadistica;3;65
20032055;2017-2018;12;Estadistica;4;73
20032055;2017-2018;12;Filosofia;1;77
20032055;2017-2018;12;Filosofia;2;84
20032055;2017-2018;12;Filosofia;3;85
20032055;2017-2018;12;Filosofia;4;89
20032055;2017-2018;12;Ingles;1;88
20032055;2017-2018;12;Ingles;2;86
20032055;2017-2018;12;Ingles;3;89
20032055;2017-2018;12;Ingles;4;84
20032055;2017-2018;12;Disciplina;1;91
20032055;2017-2018;12;Disciplina;2;96
20032055;2017-2018;12;Disciplina;3;80
20032055;2017-2018;12;Disciplina;4;83
20032057;2017-2018;12;Matematicas;1;81
20032057;2017-2018;12;Matematicas;2;76
20032057;2017-2018;12;Matematicas;3;82
20032057;2017-2018;12;Matematicas;4;83
20032057;2017-2018;12;Fisica;1;71
20032057;2017-2018;12;Fisica;2;86
20032057;2017-2018;12;Fisica;3;87
20032057;2017-2018;12;Fisica;4;83
20032057;2017-2018;12;Quimica;1;85
20032057;2017-2018;12;Quimica;2;69
20032057;2017-2018;12;Quimica;3;82
20032057;2017-2018;12;Quimica;4;85
20032057;2017-2018;12;Ciencias Sociales;1;91
20032057;2017-2018;12;Ciencias Sociales;2;91
20032057;2017-2018;12;Ciencias Sociales;3;90
20032057;2017-2018;12;Ciencias Sociales;4;90
20032057;2017-2018;12;Economia;1;96
20032057;2017-2018;12;Economia;2;86
20032057;2017-2018;12;Economia;3;90
20032057;2017-2018;12;Economia;4;90
20032057;2017-2018;12;Espa–ol;1;85
20032057;2017-2018;12;Espa–ol;2;78
20032057;2017-2018;12;Espa–ol;3;80
20032057;2017-2018;12;Espa–ol;4;86
20032057;2017-2018;12;Estadistica;1;90
20032057;2017-2018;12;Estadistica;2;84
20032057;2017-2018;12;Estadistica;3;88
20032057;2017-2018;12;Estadistica;4;91
20032057;2017-2018;12;Filosofia;1;89
20032057;2017-2018;12;Filosofia;2;80
20032057;2017-2018;12;Filosofia;3;85
20032057;2017-2018;12;Filosofia;4;84
20032057;2017-2018;12;Ingles;1;91
20032057;2017-2018;12;Ingles;2;80
20032057;2017-2018;12;Ingles;3;89
20032057;2017-2018;12;Ingles;4;95
20032057;2017-2018;12;Disciplina;1;73
20032057;2017-2018;12;Disciplina;2;55
20032057;2017-2018;12;Disciplina;3;79
20032057;2017-2018;12;Disciplina;4;90
20032058;2017-2018;12;Matematicas;1;100
20032058;2017-2018;12;Matematicas;2;99
20032058;2017-2018;12;Matematicas;3;100
20032058;2017-2018;12;Matematicas;4;100
20032058;2017-2018;12;Fisica;1;100
20032058;2017-2018;12;Fisica;2;100
20032058;2017-2018;12;Fisica;3;100
20032058;2017-2018;12;Fisica;4;98
20032058;2017-2018;12;Quimica;1;94
20032058;2017-2018;12;Quimica;2;88
20032058;2017-2018;12;Quimica;3;93
20032058;2017-2018;12;Quimica;4;89
20032058;2017-2018;12;Ciencias Sociales;1;97
20032058;2017-2018;12;Ciencias Sociales;2;94
20032058;2017-2018;12;Ciencias Sociales;3;93
20032058;2017-2018;12;Ciencias Sociales;4;94
20032058;2017-2018;12;Economia;1;96
20032058;2017-2018;12;Economia;2;96
20032058;2017-2018;12;Economia;3;97
20032058;2017-2018;12;Economia;4;97
20032058;2017-2018;12;Espa–ol;1;94
20032058;2017-2018;12;Espa–ol;2;87
20032058;2017-2018;12;Espa–ol;3;94
20032058;2017-2018;12;Espa–ol;4;95
20032058;2017-2018;12;Estadistica;1;97
20032058;2017-2018;12;Estadistica;2;100
20032058;2017-2018;12;Estadistica;3;93
20032058;2017-2018;12;Estadistica;4;95
20032058;2017-2018;12;Filosofia;1;99
20032058;2017-2018;12;Filosofia;2;100
20032058;2017-2018;12;Filosofia;3;97
20032058;2017-2018;12;Filosofia;4;96
20032058;2017-2018;12;Ingles;1;95
20032058;2017-2018;12;Ingles;2;95
20032058;2017-2018;12;Ingles;3;95
20032058;2017-2018;12;Ingles;4;98
20032058;2017-2018;12;Disciplina;1;93
20032058;2017-2018;12;Disciplina;2;99
20032058;2017-2018;12;Disciplina;3;98
20032058;2017-2018;12;Disciplina;4;93
20032063;2017-2018;12;Matematicas;1;80
20032063;2017-2018;12;Matematicas;2;68
20032063;2017-2018;12;Matematicas;3;81
20032063;2017-2018;12;Matematicas;4;83
20032063;2017-2018;12;Fisica;1;77
20032063;2017-2018;12;Fisica;2;82
20032063;2017-2018;12;Fisica;3;85
20032063;2017-2018;12;Fisica;4;79
20032063;2017-2018;12;Quimica;1;79
